"","Species_SubSpecies","Species_SubSpecies.ORIG","Squished","Brackets.detected","Number.detected","Unique","Matched","Fuzzy","Fuzzy.toomany","Fuzzy.two","Fuzzy.one","Fuzzy.dist","OriSeq","Subseq","taxonID","scientificNameID","localID","scientificName","taxonRank","parentNameUsageID","scientificNameAuthorship","family","subfamily","tribe","subtribe","genus","subgenus","specificEpithet","infraspecificEpithet","verbatimTaxonRank","nomenclaturalStatus","namePublishedIn","taxonomicStatus","acceptedNameUsageID","originalNameUsageID","nameAccordingToID","taxonRemarks","references","source","majorGroup","tplID","Hybrid","New.accepted","Old.status","Old.ID","Old.name"
"156","Potentilla erecta","Potentilla erecta (L.) Räuschel",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,108,1,"wfo-0000984938","urn:lsid:ipni.org:names:60457410-2","1192","Potentilla erecta","species","wfo-4000031030","(L.) Raeusch.","Rosaceae","","",NA,"Potentilla","","erecta","","species","Valid","Nomencl. Bot. , ed. 3: 152 (1797)","Accepted","","wfo-0000984985",NA,"Source in seed data: rjp Update namepublishedIn from Nomencl. Bot. [Raeusch.] 152. 1797  to Nomencl. Bot. , ed. 3: 152 (1797), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1","http://www.theplantlist.org/tpl1.1/record/rjp-1192","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","rjp-1192","",FALSE,"","",""
"157","Potentilla erecta","Potentilla erecta (L.) Räuschel",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,108,2,"wfo-0000989766","","17955","Potentilla erecta","species","","(L.) Hampe","Rosaceae","","",NA,"Potentilla","","erecta","","species","","; 1837 50 1837","Unchecked","","wfo-0000984985",NA,"Source in seed data: rjp More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/rjp-17955 >The Plant List v.1.1.</a> Originally in <a href=http://www.theplantlist.org/tpl/record/rjp-17955 >The Plant List v.1.0</a>","","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","rjp-17955","",FALSE,"","",""
"158","Potentilla erecta","Potentilla erecta (L.) Räuschel",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,108,3,"wfo-0000991035","urn:lsid:ipni.org:names:728039-1","19640","Potentilla erecta","species","","Uspenski ex Ledeb.","Rosaceae","","",NA,"Potentilla","","erecta","","species","","Fl. Ross. (Ledeb.) 2(1,4): 45. 1843 [Sep 1843]","Unchecked","","",NA,"Source in seed data: rjp Updated Author from M.S.Uspensk. ex Ledeb. to Uspenski ex Ledeb., according to IPNI. Information provided by Alan E. on email Jul. 15 2020. More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/rjp-1964","http://www.theplantlist.org/tpl1.1/record/rjp-19640","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","rjp-19640","",FALSE,"","",""
"159","Potentilla erecta","Potentilla erecta (L.) Räuschel",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,108,4,"wfo-0001004690","urn:lsid:ipni.org:names:728040-1","36577","Potentilla erecta","species","","H.Karst.","Rosaceae","","",NA,"Potentilla","","erecta","","species","","Deut. Fl. (Karsten) 764. 1882 [Jul 1882]","Unchecked","","",NA,"Source in seed data: rjp Updated namePublishedIn from Illustrirtes Repetitorium der pharmaceutisch-medicinischen Botanik ; 1886 166 1886  to Deut. Fl. (Karsten) 764. 1882 [Jul 1882] , according to IPNI. Information provided by Alan E. on email Jul. 15 20","http://www.theplantlist.org/tpl1.1/record/rjp-36577","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","rjp-36577","",FALSE,"","",""
"160","Potentilla erecta","Potentilla erecta (L.) Räuschel",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,108,5,"wfo-0001006383","","40033","Potentilla erecta","species","","(L.) Mela","Rosaceae","","",NA,"Potentilla","","erecta","","species","","Notiser ur S„llskapets pro Fauna et Flora Fennica f”rhandlingar ; 1858 314 1868","Unchecked","","wfo-0000984985",NA,"Source in seed data: rjp More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/rjp-40033 >The Plant List v.1.1.</a> Originally in <a href=http://www.theplantlist.org/tpl/record/rjp-40033 >The Plant List v.1.0</a>","","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","rjp-40033","",FALSE,"","",""
"161","Potentilla erecta","Potentilla erecta (L.) Räuschel",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,108,6,"wfo-0000983388","urn:lsid:ipni.org:names:209483-2","1020","Potentilla recta","species","wfo-4000031030","L.","Rosaceae","","",NA,"Potentilla","","recta","","species","Valid","Sp. Pl. : 497 (1753)","Accepted","","",NA,"Source in seed data: rjp Update namepublishedIn from Species plantarum, edition 1 ; 1753 497 1753  to Sp. Pl. : 497 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/re","http://www.theplantlist.org/tpl1.1/record/rjp-1020","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","rjp-1020","",TRUE,"Synonym","wfo-0001014525","Potentilla erecta"
"162","Potentilla norvegica L.","Potentilla norvegica L.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,3,109,1,"wfo-0000988932","urn:lsid:ipni.org:names:728598-1","17","Potentilla norvegica","species","wfo-4000031030","L.","Rosaceae","","",NA,"Potentilla","","norvegica","","species","Valid","Sp. Pl. : 499 (1753)","Accepted","","",NA,"Source in seed data: rjp Update namepublishedIn from Species plantarum, edition 1 ; 1753 499 1753  to Sp. Pl. : 499 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/re","http://www.theplantlist.org/tpl1.1/record/rjp-17","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","rjp-17","",FALSE,"","",""
"163","Potentilla norvegica L.","Potentilla norvegica L.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,3,109,2,"wfo-0000998484","urn:lsid:ipni.org:names:728597-1","28470","Potentilla norvegica","species","","Schur","Rosaceae","","",NA,"Potentilla","","norvegica","","species","","Enum. Pl. Transsilv. 189 (Agrimoniae sp.). 1866 [Apr-Jun 1866]","Unchecked","","",NA,"Source in seed data: rjp Updated namePublishedIn from Enumeratio plantarum Transsilvaniae ; 1866 189 1866  to Enum. Pl. Transsilv. 189 (Agrimoniae sp.). 1866 [Apr-Jun 1866] , according to IPNI. Information provided by Alan E. on email Jul. 15 2020. More ","http://www.theplantlist.org/tpl1.1/record/rjp-28470","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","rjp-28470","",FALSE,"","",""
"164","Potentilla norvegica L.","Potentilla norvegica L.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,3,109,3,"wfo-0000998505","urn:lsid:ipni.org:names:728599-1","28490","Potentilla norvegica","species","","Geners. ex Wahlenb.","Rosaceae","","",NA,"Potentilla","","norvegica","","species","","Fl. Carpat. 155.","Unchecked","","",NA,"Source in seed data: rjp Updated namepublishedIn from Flora carpatorum principalium ; 1814 155 1814  to Fl. Carpat. 155. , information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/rec","http://www.theplantlist.org/tpl1.1/record/rjp-28490","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","rjp-28490","",FALSE,"","",""
"165","Potentilla norvegica L.","Potentilla norvegica L.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,3,109,4,"wfo-0000998517","","28501","Potentilla norvegica","species","","All.","Rosaceae","","",NA,"Potentilla","","norvegica","","species","","Fl. Pedem. ii. 58. 1785","Unchecked","","",NA,"Source in seed data: rjp Updated namePublishedIn from Flora pedemontana ; 1785 58 1785  to Fl. Pedem. ii. 58. 1785 , according to IPNI. Information provided by Alan E. on email Jul. 15 2020. More details could be found in <a href=http://www.theplantlist.","http://www.theplantlist.org/tpl1.1/record/rjp-28501","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","rjp-28501","",FALSE,"","",""
"166","Potentilla norvegica L.","Potentilla norvegica L.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,3,109,5,"wfo-0001006342","","39972","Potentilla norvegica","species","","Bigelow","Rosaceae","","",NA,"Potentilla","","norvegica","","species","","Florula bostoniensis ; 1814 125 1814","Unchecked","","",NA,"Source in seed data: rjp More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/rjp-39972 >The Plant List v.1.1.</a> Originally in <a href=http://www.theplantlist.org/tpl/record/rjp-39972 >The Plant List v.1.0</a>","http://www.theplantlist.org/tpl1.1/record/rjp-39972","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","rjp-39972","",FALSE,"","",""
"167","Potentilla norvegica L.","Potentilla norvegica L.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,3,109,6,"wfo-0001008530","","45920","Potentilla norvegica","species","","Suter","Rosaceae","","",NA,"Potentilla","","norvegica","","species","","Helvetiens Flora ; 1802 310 1802","Unchecked","","",NA,"Source in seed data: rjp More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/rjp-45920 >The Plant List v.1.1.</a> Originally in <a href=http://www.theplantlist.org/tpl/record/rjp-45920 >The Plant List v.1.0</a>","http://www.theplantlist.org/tpl1.1/record/rjp-45920","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","rjp-45920","",FALSE,"","",""
"168","Potentilla tergemina Soják","Potentilla tergemina Soják",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,6,110,1,"wfo-0000991629","urn:lsid:ipni.org:names:729105-1","2042","Potentilla tergemina","species","wfo-4000031030","Soják","Rosaceae","","",NA,"Potentilla","","tergemina","","species","Valid","Preslia 36: 26 (1964)","Accepted","","",NA,"Source in seed data: rjp Update namepublishedIn from Preslia xxxvi. 26 (1964).  to Preslia 36: 26 (1964), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/rjp-2042 >The","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:729105-1","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","rjp-2042","",FALSE,"","",""
"169","Primula elatior","Primula elatior (L.) L.",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,111,1,"wfo-0000483455","urn:lsid:ipni.org:names:701870-1","699300","Primula elatior","species","wfo-4000031131","Hill","Primulaceae","","",NA,"Primula","","elatior","","species","Valid","Veg. Syst. 8: 25 (1765)","Accepted","","wfo-0000747214",NA,"Source in seed data: cmp Updated scientificnameAuthorship from (L.) Hill to Hill, information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2564876 >The Plant List v.1.1.</a","http://www.theplantlist.org/tpl1.1/record/kew-2564876","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-2564876","",FALSE,"","",""
"170","Prunella vulgaris L.","Prunella vulgaris L.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,6,112,1,"wfo-0000283763","urn:lsid:ipni.org:names:60428648-2","166038","Prunella vulgaris  subsp. lanceolata","subspecies","wfo-0000283746","(W.P.C.Barton) Piper & Beattie","Lamiaceae","","",NA,"Prunella","","vulgaris","lanceolata","subspecies","Valid","Fl. N.W. Coast : 311 (1915)","Accepted","","wfo-0000283722",NA,"Source in seed data: wcs Update namepublishedIn from Fl. N.W. Coast [Piper & Beattie] 311. 1915 [10 Nov 1915]  to Fl. N.W. Coast : 311 (1915), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplan","http://www.theplantlist.org/tpl1.1/record/kew-166038","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-166038","",TRUE,"Synonym","wfo-0000283747","Prunella vulgaris f. alba"
"171","Prunella vulgaris L.","Prunella vulgaris L.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,6,112,2,"wfo-0000283763","urn:lsid:ipni.org:names:60428648-2","166038","Prunella vulgaris  subsp. lanceolata","subspecies","wfo-0000283746","(W.P.C.Barton) Piper & Beattie","Lamiaceae","","",NA,"Prunella","","vulgaris","lanceolata","subspecies","Valid","Fl. N.W. Coast : 311 (1915)","Accepted","","wfo-0000283722",NA,"Source in seed data: wcs Update namepublishedIn from Fl. N.W. Coast [Piper & Beattie] 311. 1915 [10 Nov 1915]  to Fl. N.W. Coast : 311 (1915), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplan","http://www.theplantlist.org/tpl1.1/record/kew-166038","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-166038","",TRUE,"Synonym","wfo-0000283766","Prunella vulgaris f. nana"
"172","Prunus padus L.","Prunus padus L.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,8,113,1,"wfo-0001326256","urn:lsid:ipni.org:names:889870-1","889870-1","Prunus padus f. glauca","form","","(Nakai) Kitag.","Rosaceae","","",NA,"Prunus","","padus","glauca","form","","Neolin. Fl. Manshur. 378. 1979","Unchecked","","",NA,"Source in seed data: ipni Updated majorGroup from  to A, information provided by Alan E. on email Mar 08 2021","","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","","",FALSE,"","",""
"173","Puccinellia distans","Puccinellia distans (Jacq.) Parl.",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,114,1,"wfo-0000895236","urn:lsid:ipni.org:names:1026660-2","438643","Puccinellia distans","species","wfo-4000032149","(Jacq.) Parl.","Poaceae","","",NA,"Puccinellia","","distans","","species","Valid","Fl. Ital. 1: 367 (1850)","Accepted","","wfo-0000892163",NA,"Source in seed data: wcs Update namepublishedIn from Fl. Ital. 1: 367 1850  to Fl. Ital. 1: 367 (1850), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-438643 >The","http://www.theplantlist.org/tpl1.1/record/kew-438643","The Poaceae TEN","A","kew-438643","",FALSE,"","",""
"174","Puccinellia hauptiana","Puccinellia hauptiana (Trin. ex V.I. Krecz.) Kitag.",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,115,1,"wfo-0000895313","urn:lsid:ipni.org:names:1171089-2","438715","Puccinellia hauptiana","species","wfo-4000032149","(V.I.Krecz.) Kitag.","Poaceae","","",NA,"Puccinellia","","hauptiana","","species","Valid","Rep. Inst. Sci. Res. Manchoukuo 1: 255 (1937)","Accepted","","wfo-0000851327",NA,"Source in seed data: wcs Update namepublishedIn from   to Rep. Inst. Sci. Res. Manchoukuo 1: 255 (1937), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-438715 >Th","http://www.theplantlist.org/tpl1.1/record/kew-438715","The Poaceae TEN","A","kew-438715","",FALSE,"","",""
"175","Ranunculus acris L.","Ranunculus acris L. ",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,7,116,1,"wfo-0000461396","urn:lsid:ipni.org:names:712125-1","660514","Ranunculus acris","species","wfo-4000032540","L.","Ranunculaceae","","",NA,"Ranunculus","","acris","","species","Valid","Sp. Pl. : 554 (1753)","Accepted","","",NA,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 554 1753  to Sp. Pl. : 554 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2524461 >The Plant ","http://www.theplantlist.org/tpl1.1/record/kew-2524461","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-2524461","",TRUE,"Synonym","wfo-0001129682","Ranunculus acris f. acris"
"176","Ranunculus acris subsp. friesianus","Ranunculus acris subsp. friesianus (Jordan) Syme",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,117,1,"wfo-0000735251","","997400","Ranunculus acris  subsp. friesianus","subspecies","wfo-0000461396","(Jord.) Rouy & Foucaud","Ranunculaceae","","",NA,"Ranunculus","","acris","friesianus","subspecies","Valid","Fl. France 1: 103 1893","Accepted","","wfo-0000460762",NA,"Source in seed data: cmp More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2870835 >The Plant List v.1.1.</a> Originally in <a href=http://www.theplantlist.org/tpl/record/kew-2870835 >The Plant List v.1.0</a>","http://www.theplantlist.org/tpl1.1/record/kew-2870835","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-2870835","",TRUE,"Synonym","wfo-0001129576","Ranunculus acris subsp. friesianus"
"177","Ranunculus auricomus agg.","Ranunculus auricomus agg.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,10,118,1,"wfo-0000460406","urn:lsid:ipni.org:names:712684-1","659314","Ranunculus fallax","species","wfo-4000032540","(Wimm. & Grab.) Sloboda","Ranunculaceae","","",NA,"Ranunculus","","fallax","","species","Valid","Rostlinnictví : 679 (1852)","Accepted","","wfo-0000735267",NA,"Source in seed data: cmp Update namepublishedIn from Rostlinnictví 679. 1852 ; cf. Holub in Preslia. 46(2): 169. 1974 to Rostlinnictví : 679 (1852), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www","http://www.theplantlist.org/tpl1.1/record/kew-2523261","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-2523261","",TRUE,"Synonym","wfo-0000735267","Ranunculus auricomus var. fallax"
"178","Ranunculus polyanthemos L.","Ranunculus polyanthemos L.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,119,1,"wfo-0000463507","urn:lsid:ipni.org:names:713553-1","663095","Ranunculus polyanthemos","species","wfo-4000032540","L.","Ranunculaceae","","",NA,"Ranunculus","","polyanthemos","","species","Valid","Sp. Pl. : 554 (1753)","Accepted","","",NA,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 1: 554. 1753 [1 May 1753]  to Sp. Pl. : 554 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-25","http://www.theplantlist.org/tpl1.1/record/kew-2527047","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-2527047","",FALSE,"","",""
"179","Ranunculus repens L.","Ranunculus repens L.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,9,120,1,"wfo-0000463198","urn:lsid:ipni.org:names:713678-1","662736","Ranunculus repens","species","wfo-4000032540","L.","Ranunculaceae","","",NA,"Ranunculus","","repens","","species","Valid","Sp. Pl. : 554 (1753)","Accepted","","",NA,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 554 1753  to Sp. Pl. : 554 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2526688 >The Plant ","http://www.theplantlist.org/tpl1.1/record/kew-2526688","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-2526688","",TRUE,"Synonym","wfo-0001130308","Ranunculus repens var. major"
"180","Ranunculus sceleratus subsp. sceleratus L.","Ranunculus sceleratus subsp. sceleratus L.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,21,121,1,"wfo-0000463300","urn:lsid:ipni.org:names:713776-1","662854","Ranunculus sceleratus","species","wfo-4000032540","L.","Ranunculaceae","","",NA,"Ranunculus","","sceleratus","","species","Valid","Sp. Pl. : 551 (1753)","Accepted","","",NA,"Source in seed data: cmp Update namepublishedIn from Sp. Pl. 551 1753  to Sp. Pl. : 551 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-2526806 >The Plant ","http://www.theplantlist.org/tpl1.1/record/kew-2526806","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-2526806","",FALSE,"","",""
