"scientificName","speciesKey"
"amaranthus retroflexus l.",6109534
"onobrychis viciifolia scop.",2972595
"ailanthus altissima (mill.) swingle",3190653
"cephalanthera damasonium (mill.) druce",2795952
"bidens frondosa l.",5392174
"equisetum pratense ehrh.",2687942
"potamogeton polygonifolius pourr.",5301226
"huperzia selago (l.) bernh. ex schrank & mart.",2688495
"oenanthe fistulosa l.",5371890
"lepidium draba l.",5376961
"alchemilla monticola opiz",3028763
"petasites albus (l.) gaertn.",7749287
"ophrys insectifera l.",2792588
"hieracium lactucella wallr.",9509071
"acinos arvensis (lam.) dandy",2927118
"calla palustris l.",2869101
"myosotis discolor pers.",5341177
"melittis melissophyllum l.",8105693
"sorbus intermedia (ehrh.) pers.",10071055
"zannichellia palustris l.",2756540
"sesleria caerulea (l.) ard.",4119608
"asperula cynanchica l.",12225742
"rosa spinosissima l.",3002333
"puccinellia maritima (huds.) parl.",2704687
"anemone ranunculoides l.",3033266
"prenanthes purpurea l.",3090783
"hylotelephium maximum (l.) holub",7334631
"primula farinosa l.",7931979
"cota tinctoria (l.) j.gay",5390618
"brassica napus l.",3042636
"genista anglica l.",5347644
"cicuta virosa l.",5371864
"corydalis solida (l.) clairv.",5334208
"juncus subnodulosus schrank",2701900
"veronica filiformis sm.",3172100
"daphne laureola l.",5420853
"herniaria glabra l.",3085798
"dryas octopetala l.",4889932
"veronica anagallis-aquatica l.",3172086
"hippuris vulgaris l.",5372503
"polystichum aculeatum (l.) roth",7319269
"potamogeton crispus l.",5301162
"prunus mahaleb l.",3022789
"carex pauciflora lightf.",2727907
"aruncus dioicus (walter) fernald",5362136
"hesperis matronalis l.",3042291
"luzula luzuloides (lam.) dandy & wilmott",2700874
"anchusa officinalis l.",5341201
"arum italicum mill.",5330661
"linaria repens (l.) mill.",5415019
"gentiana lutea l.",3170040
"serratula tinctoria l.",5388835
"gentianella campestris (l.) börner",7270427
"bromopsis ramosa (huds.) holub",2703766
"hypericum humifusum l.",3189543
"alchemilla glabra neygenf.",3027640
"cephalanthera longifolia (l.) fritsch",2795869
"polygala serpyllifolia hosé",3191414
"equisetum hyemale l.",2687927
"jacobaea aquatica (hill) g.gaertn., b.mey. & scherb.",8340600
"osmunda regalis l.",8049341
"nasturtium officinale r.br.",7701037
"silaum silaus (l.) schinz & thell.",6027388
"epilobium obscurum schreb.",3189152
"vulpia myuros (l.) c.c.gmel.",2702727
"odontites vulgaris moench",5415024
"cornus suecica l.",3082246
"cakile maritima scop.",3048831
"astrantia major l.",3034915
"oreopteris limbosperma (all.) holub",2651495
"pulmonaria obscura dumort.",5439925
"koeleria pyramidata (lam.) p.beauv.",2705921
"leymus arenarius (l.) hochst.",2706368
"carex dioica l.",2728870
"honckenya peploides (l.) ehrh.",3085776
"thymus serpyllum l.",6409622
"neottia cordata (l.) rich.",2816213
"asplenium adiantum-nigrum l.",2650594
"euphrasia officinalis l.",8106874
"schoenoplectus tabernaemontani (c.c.gmel.) palla",2711157
"juncus compressus jacq.",2701599
"bunias orientalis l.",3050364
"lepidium didymum l.",5377060
"lathyrus sylvestris l.",5356623
"papaver somniferum l.",2888439
"phyteuma orbiculare l.",3166655
"artemisia absinthium l.",3121319
"fragaria viridis duchesne ex weston",8400458
"hieracium lachenalii suter",7647400
"brassica rapa l.",7903057
"carex davalliana sm.",2728143
"helictochloa pratensis (l.) romero zarco",6559939
"viscaria vulgaris bernh.",3085884
"turritis glabra l.",5376000
"eranthis hyemalis (l.) salisb.",3033227
"vicia villosa roth",9182154
"saxifraga aizoides l.",8165236
"eleocharis uniglumis (link) schult.",2717910
"bistorta officinalis delarbre",6390806
"montia fontana l.",9004024
"centaurea montana l.",9023462
"anthemis arvensis l.",3102781
"carex paupercula michx.",2726416
"empetrum nigrum subsp. hermaphroditum (hagerup) böcher",6387994
"lathyrus tuberosus l.",5356522
"pinus mugo turra",5285385
"lythrum portula (l.) d.a.webb",3188743
"chenopodium rubrum l.",7725469
"lathraea squamaria l.",3738478
"drosera anglica huds.",3190932
"neotinea ustulata (l.) r.m.bateman, pridgeon & m.w.chase",2812375
"agrostis vinealis schreb.",2706458
"cypripedium calceolus l.",2820517
"rubus armeniacus focke",2996525
"littorella uniflora (l.) asch.",5421111
"diplotaxis tenuifolia (l.) dc.",5376426
"glyceria notata chevall.",4105780
"prunella grandiflora (l.) scholler",7420038
"trichophorum alpinum (l.) pers.",2710560
"potentilla indica (andrews) th.wolf",5365717
"logfia minima (sm.) dumort.",3088922
"salix lapponum l.",7104074
"alchemilla vulgaris l.",7890713
"dryopteris expansa (c.presl) fraser-jenk. & jermy",5275102
"potamogeton pusillus l.",8351789
"crepis vesicaria l.",5403709
"spergularia marina (l.) besser",7736551
"genista pilosa l.",5347571
"centaurium pulchellum (sw.) druce",7439391
"fagopyrum esculentum moench",2889373
"hypochaeris maculata l.",5387328
"euphorbia exigua l.",3069593
"inula salicina l.",9868510
"rhus typhina l.",3190538
"sedum sexangulare l.",5361991
"acorus calamus l.",2873769
"alopecurus aequalis sobol.",5290083
"matteuccia struthiopteris (l.) tod.",2650999
"angelica archangelica l.",5371808
"geranium rotundifolium l.",2891031
"hordeum vulgare l.",2706056
"ranunculus sardous crantz",3033483
"galinsoga parviflora cav.",3132570
"thalictrum minus l.",3033129
"lepidium coronopus (l.) al-shehbaz",5376627
"bupleurum falcatum l.",6027105
"oenothera biennis l.",3188924
"vinca major l.",3169708
"ophioglossum vulgatum l.",2650133
"silene acaulis (l.) jacq.",5384754
"avena sativa l.",2705290
"narcissus pseudonarcissus l.",2858244
"allium schoenoprasum l.",2855860
"sedum rupestre l.",7618770
"onopordum acanthium l.",3094900
"trifolium incarnatum l.",5359378
"cladium mariscus (l.) pohl",2731327
"callitriche stagnalis scop.",5372487
"euphorbia esula l.",8203538
"galium pumilum murray",9121716
"lathyrus latifolius l.",5356517
"salix triandra l.",7103891
"verbascum lychnitis l.",3171947
"sagina apetala ard.",8941837
"myriophyllum alterniflorum dc.",5361773
"carex brunnescens (pers.) poir.",2728226
"umbilicus rupestris (salisb.) dandy",7334368
"homogyne alpina (l.) cass.",3133692
"sagina nodosa (l.) fenzl",3085388
"cerastium tomentosum l.",3085438
"buxus sempervirens l.",2984671
"anthericum ramosum l.",2773942
"erigeron sumatrensis retz.",3146683
"suaeda maritima (l.) dumort.",3083541
"dianthus armeria l.",3085413
"lycopodiella inundata (l.) holub",2688345
"lamium hybridum vill.",8941778
"viola biflora l.",5331325
"centranthus ruber (l.) dc.",2888740
"corydalis cava (l.) schweigg. & körte",5530881
"sium latifolium l.",3034530
"tofieldia calyculata (l.) wahlenb.",2864397
"laserpitium latifolium l.",6026401
"mentha suaveolens ehrh.",2927190
"koeleria macrantha (ledeb.) schult.",2705914
"polystichum setiferum (forssk.) t.moore ex woyn.",4044517
"cirsium eriophorum (l.) scop.",12171609
"descurainia sophia (l.) webb ex prantl",3044318
"phleum alpinum l.",8952395
"cephalanthera rubra (l.) rich.",2795845
"eleocharis acicularis (l.) roem. & schult.",2717570
"hieracium sabaudum l.",3136606
"parietaria judaica l.",5361801
"polygonum arenastrum boreau",5334294
"poa humilis ehrh. ex hoffm.",4120665
"orchis anthropophora (l.) all.",2849624
"ranunculus lingua l.",8310009
"arabidopsis arenosa (l.) lawalrée",3052509
"hypericum androsaemum l.",3189525
"veratrum album l.",2742119
"bromus tectorum l.",2703746
"vicia sylvatica l.",2974793
"quercus pubescens willd.",2881283
"veronica agrestis l.",3172082
"selinum carvifolia (l.) l.",5371781
"phleum bertolonii dc.",2706009
"eryngium maritimum l.",3034391
"amelanchier ×lamarckii f.g.schroed.",3024109
"setaria pumila (poir.) roem. & schult.",5289693
"gentianopsis ciliata (l.) ma",7270648
"elytrigia atherica (link) kerguélen",8766300
"fallopia dumetorum (l.) holub",6391446
"hibiscus syriacus l.",3152583
"monotropa hypopitys l.",2888342
"asplenium viride huds.",2650716
"isolepis setacea (l.) r.br.",2713300
"melampyrum arvense l.",7331741
"salix fragilis l.",5372829
"rosa pendulina l.",3006974
"crepis tectorum l.",5403508
"iris foetidissima l.",5298765
"carduus defloratus l.",3114563
"carex sempervirens vill.",2722326
"stratiotes aloides l.",5329192
"carex distans l.",2726010
"corallorhiza trifida châtel.",2797313
"glebionis segetum (l.) fourr.",3141101
"plantago major subsp. intermedia (dc.) lange",7303081
"scheuchzeria palustris l.",2865260
"tofieldia pusilla (michx.) pers.",2864429
"cardamine bulbifera (l.) crantz",3045931
"blackstonia perfoliata (l.) huds.",6366886
"convolvulus sepium pall., 1776",7384966
"aster bellidiastrum (l.) scop.",4251552
"potentilla norvegica l.",5365305
"dasiphora fruticosa (l.) rydb.",5370380
"calamagrostis neglecta g.gaertn., b.mey. & scherb.",4142326
"carex binervis sm.",2723521
"schoenus nigricans l.",2709923
"rumex thyrsiflorus fingerh.",6391417
"ranunculus aconitifolius l.",3928139
"chenopodium glaucum l.",8290282
"potentilla crantzii (crantz) beck ex fritsch",5366215
"saxifraga oppositifolia l.",8353146
"spergularia media (l.) c.presl",7570897
"potamogeton berchtoldii fieber",6389089
"cardamine impatiens l.",3046187
"carex lepidocarpa tausch",2725388
"silene uniflora roth",8406661
"agrostemma githago l.",3085368
"polygala amarella crantz",7293605
"geranium palustre l.",2890536
"epilobium roseum (schreb.) schreb.",3666800
"viburnum tinus l.",2888585
"pseudofumaria lutea (l.) borkh.",2888513
"eleocharis quinqueflora (hartmann) o.schwarz",2717493
"saussurea alpina (l.) dc.",5404542
"kickxia elatine (l.) dumort.",3170819
"geranium lucidum l.",2890560
"veronica spicata l.",3172059
"rubus arcticus l.",2992051
"moneses uniflora (l.) a.gray",2888298
"teucrium montanum l.",7308294
"zostera marina l.",2863967
"nasturtium microphyllum (boenn. ex rchb.) rchb.",9184619
"teesdalia nudicaulis (l.) w.t.aiton",3054168
"valerianella carinata loisel.",2888769
"buphthalmum salicifolium l.",5391074
"dianthus superbus l.",6363496
"thlaspi perfoliatum l.",7639623
"alchemilla alpina l.",3027648
"veronica longifolia l.",3172118
"eragrostis minor host",2705449
"thalictrum aquilegiifolium l.",6376340
"cornus sericea l.",3082244
"carex chordorrhiza l.f.",2728174
"consolida regalis gray",3033836
"crambe maritima l.",5373533
"chenopodium bonus-henricus l.",8044896
"salix herbacea l.",5373083
"filago vulgaris lam.",7533148
"samolus valerandi l.",3169313
"carex globularis l.",2724517
"ranunculus peltatus schrank",8365713
"populus ×canadensis moench",8190077
"ophrys aranifera huds.",2793334
"rosa rubiginosa l.",8174785
"atriplex littoralis l.",3083696
"veronica catenata pennell",3172092
"phleum phleoides (l.) h.karst.",4139238
"eleocharis multicaulis (sm.) desv.",2717898
"leucojum vernum l.",2860409
"pinus nigra j.f.arnold",5284809
"rubia peregrina l.",2892347
"carex ornithopoda willd.",2722950
"viola mirabilis l.",5331268
"hordeum secalinum schreb.",2706068
"hieracium laevigatum willd.",3135064
"aconitum lycoctonum l.",3033675
"euphorbia dulcis l.",3069475
"salix glauca l.",5372963
"althaea officinalis l.",3152520
"brassica nigra (l.) w.d.j.koch",3042658
"mespilus germanica l.",3031774
"sparganium natans l.",2702384
"othocallis siberica (andrews) speta",8080743
"rubus ulmifolius schott",2996929
"gentiana verna l.",8232412
"lithospermum officinale l.",2926086
"parthenocissus inserta (a.kern.) fritsch",3039203
"carex diandra schrank",2723156
"carex capillaris l.",2729936
"polygala chamaebuxus l.",4051746
"utricularia vulgaris l.",3172427
"fritillaria meleagris l.",5300535
"polygala comosa schkuhr",7293616
"carex aquatilis wahlenb.",2724150
"carex aquatilis subsp. aquatilis",10461037
"genista sagittalis l.",5347702
"hierochloe odorata (l.) p.beauv.",2703346
"veronica polita fr.",3172074
"noccaea caerulescens (j.presl & c.presl) f.k.mey.",3045463
"helictotrichon pratense (l.) besser",7890013
"oenothera glazioviana micheli",3188894
"papaver argemone l.",5531435
"phedimus spurius (m.bieb.) 't hart",4201607
"buglossoides arvensis (l.) i.m.johnst.",2925901
"aphanes australis rydb.",5365026
"smyrnium olusatrum l.",3034782
"equisetum variegatum schleich. ex f.weber & d.mohr",2687920
"aconitum napellus l.",3033665
"carex divulsa stokes",2722914
"melilotus altissimus thuill.",2971042
"campanula scheuchzeri vill.",5410226
"trifolium aureum pollich",5359060
"anagallis tenella (l.) l.",4005183
"limonium vulgare mill.",3082322
"polystichum lonchitis (l.) roth",2651113
"festuca altissima all.",4129208
"myosotis stricta link ex roem. & schult.",5341190
"utricularia minor l.",3172414
"potamogeton lucens l.",5301141
"chenopodium ficifolium sm.",3083862
"globularia bisnagarica l.",5578472
"polypodium interjectum shivas",5649577
"crepis setosa haller fil.",4245384
"loncomelos pyrenaicus subsp. pyrenaicus",2772902
"ranunculus aquatilis l.",3033464
"veronica teucrium l.",3725062
"hordelymus europaeus (l.) jess. ex harz",5674152
"laburnum anagyroides medik.",5356345
"calamagrostis varia (schrad.) host",4106903
"scrophularia umbrosa dumort.",3170866
"thalictrum alpinum l.",3033134
"claytonia sibirica l.",3084742
"ranunculus circinatus sibth.",3033382
"eschscholzia californica cham.",2888380
"ajuga genevensis l.",2927079
"glyceria declinata bréb.",2705488
"lathyrus palustris l.",5356412
"festuca vivipara (l.) sm.",2704930
"cuscuta epithymum (l.) l.",2927518
"veronica hederifolia subsp. lucorum (klett & richt.) hartl",3725447
"alnus alnobetula (ehrh.) k.koch",8956987
"malva alcea l.",3152365
"lobelia dortmanna l.",5408512
"rumex maritimus l.",2888980
"kickxia spuria (l.) dumort.",3170817
"kalmia procumbens (l.) gift, kron & p.f.stevens ex galasso, banfi & f.conti",7601217
"pulmonaria officinalis l.",5341204
"asplenium septentrionale (l.) hoffm.",2650720
"ophrys fuciflora (f.w.schmidt) moench",7884558
"cochlearia officinalis l.",5373276
"vulpia bromoides (l.) gray",2702740
"petrorhagia prolifera (l.) p.w.ball & heywood",3085619
"artemisia maritima l.",3121650
"helianthus annuus l.",9206251
"potamogeton gramineus l.",5301183
"crocus vernus (l.) hill",2747567
"hypericum elodes l.",3713039
"liparis loeselii (l.) rich.",5323092
"festuca heterophylla lam.",2704987
"rubus nessensis hall",10705171
"gnaphalium luteoalbum l.",3131229
"myosurus minimus l.",3033605
"potamogeton alpinus balb.",5301175
"cotinus coggygria scop.",3190522
"spergula morisonii boreau",3085811
"cirsium dissectum (l.) hill",3113784
"hippocrepis emerus (l.) lassen",5353705
"potentilla recta l.",5367294
"falcaria vulgaris bernh.",5371782
"viola epipsila ledeb.",5331391
"nymphoides peltata (s.g.gmel.) kuntze",8810827
"vaccinium microcarpum (turcz. ex rupr.) schmalh.",8344892
"seseli montanum l.",6026420
"carum verticillatum (l.) w.d.j.koch",3642051
"diphasiastrum alpinum (l.) holub",2688420
"pseudorchis albida (l.) á.löve & d.löve",2787993
"scleranthus perennis l.",3085895
"leonurus cardiaca l.",5341389
"sedum anglicum huds.",5687974
"philadelphus coronarius l.",2986045
"lepidium ruderale l.",5376616
"melampyrum nemorosum l.",7331666
"anthriscus caucalis m.bieb.",5371743
"euphorbia verrucosa l.",3069053
"crithmum maritimum l.",3632234
"euphrasia nemorosa (pers.) wallr.",3171964
"muscari comosum (l.) mill.",2769204
"callitriche platycarpa kütz.",7886879
"juncus trifidus l.",7932677
"foeniculum vulgare mill.",3034922
"cicerbita alpina (l.) wallr.",3087634
"nicandra physalodes (l.) gaertn.",5341754
"vicia faba l.",2974832
"carex bigelowii torr. ex schwein.",2722383
"diphasiastrum complanatum (l.) holub",2688424
"rhodiola rosea l.",2985688
"taraxacum campylodes g.e.haglund",5394016
"scilla bifolia l.",2767506
"setaria verticillata (l.) p.beauv.",5289686
"circaea alpina l.",3188797
"chenopodium hybridum l.",7551162
"saxifraga stellaris l.",5567578
"salvia glutinosa l.",2927026
"cuscuta europaea l.",2927493
"alchemilla glaucescens wallr.",3027452
"pyrola chlorantha sw.",2888276
"lonicera nigra l.",7768870
"persicaria minor (huds.) opiz",6391150
"cosmos bipinnatus cav.",3098912
"ranunculus reptans l.",6375524
"rosa mollis sm.",3003048
"carduus acanthoides l.",3114643
"campanula barbata l.",5409958
"oxyria digyna (l.) hill",2889358
"atocion rupestre (l.) oxelman",3816070
"cucubalus baccifer l.",10953644
"ribes sanguineum pursh",2986130
"soldanella alpina l.",7923515
"centaurium littorale (turner) gilmour",5414469
"fumaria muralis koch",7315286
"vicia lathyroides l.",2975076
"ribes spicatum e.robson",2986129
"rhododendron ferrugineum l.",2883073
"poa bulbosa l.",8086756
"leucanthemum ircutianum (turcz.) dc.",5401008
"asplenium trichomanes subsp. quadrivalens d.e.mey.",7650426
"alchemilla xanthochlora rothm.",3028198
"medicago ×varia martyn",2965331
"utricularia intermedia hayne",3172413
"rubus plicatus weihe & nees",2990412
"alchemilla subcrenata buser",3028176
"barbarea stricta andrz.",5374614
"campanula latifolia l.",5411408
"cynodon dactylon (l.) pers.",6109637
"lobularia maritima (l.) desv.",5373358
"hypericum montanum l.",3714477
"aconitum septentrionale koelle",6374443
"myrrhis odorata (l.) scop.",3034681
"cardamine heptaphylla (l.) o.e.schulz",3045634
"thesium alpinum l.",8005654
"potentilla aurea l.",5365496
"galium sylvaticum l.",2913288
"sisymbrium altissimum l.",3046736
"hypericum maculatum subsp. obtusiusculum (tourlet) hayek",3712443
"cirsium acaulon (l.) scop.",3112694
"peucedanum cervaria (l.) lapeyr.",5540777
"armeria maritima mill.",7700420
"cyperus fuscus l.",2716489
"orchis simia lam.",2812415
"trichophorum caespitosum (l.) hartman",4270733
"persicaria mitis (schrank) assenov",7804549
"carex cespitosa l.",2723925
